season,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2021,90,0,1,0,0,3,2,0,0,16,0,0,0,1,1,7,9,77.8,0,5,0,0,0
2021,90,0,0,0,0,0,0,0,0,117,1,3,0,0,0,95,111,85.6,2,78,0,0,0
2021,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,19,20,95.0,0,13,0,0,0
2021,21,0,0,0,0,2,0,0,0,10,0,0,0,2,0,4,4,100.0,1,5,0,0,0
2021,45,0,0,0,0,0,0,0,0,13,0,1,0,0,0,6,10,60.0,0,7,0,1,0
2021,69,0,0,0,0,0,0,0,0,70,0,0,0,0,0,65,67,97.0,1,48,0,0,0
2021,90,0,0,0,0,1,0,0,0,125,2,1,2,1,0,105,116,90.5,7,82,1,0,0
2021,90,0,0,0,0,3,0,0,0,99,4,0,0,7,0,71,85,83.5,7,50,3,3,3
2021,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,9,77.8,0,5,0,0,0
2021,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,8,62.5,0,4,1,1,1
2021,17,0,0,0,0,1,1,0,0,17,0,0,0,0,0,9,12,75.0,1,9,0,1,1
2021,73,0,0,0,0,2,1,0,0,54,0,0,1,2,0,35,50,70.0,4,15,0,0,0
2021,90,0,0,0,0,0,0,0,0,97,1,1,2,2,1,78,90,86.7,10,51,7,2,2
2021,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,26,34,76.5,0,15,0,0,0
2021,90,0,0,0,0,2,1,0,0,75,0,0,1,0,0,59,64,92.2,2,41,1,0,0
2021,90,1,0,0,0,3,2,0,0,59,1,0,1,13,0,42,49,85.7,10,37,6,8,8
2021,90,0,0,0,0,1,0,0,0,37,1,0,0,3,0,22,28,78.6,6,26,0,5,1
2021,90,0,0,0,0,0,0,0,0,67,1,1,1,3,0,48,63,76.2,6,32,1,0,0
2021,87,0,1,0,0,0,0,1,0,86,2,4,1,2,1,51,75,68.0,4,50,4,1,1
2021,90,0,0,0,1,3,0,0,0,20,0,0,0,2,0,8,10,80.0,0,10,0,0,0
2021,73,0,0,0,0,3,1,0,0,20,0,0,0,2,0,9,11,81.8,1,11,0,1,0
2021,90,0,0,0,0,0,0,0,0,75,0,0,0,0,0,58,72,80.6,3,43,1,0,0
2021,90,0,0,0,0,0,0,0,0,47,0,0,2,0,0,27,43,62.8,3,17,0,0,0
2021,90,1,0,0,0,1,1,0,0,35,0,2,0,0,0,16,22,72.7,1,13,0,0,0
2021,45,0,0,0,0,0,0,0,0,25,1,0,0,2,0,19,21,90.5,0,16,4,1,1
2021,90,0,0,0,0,0,0,0,0,40,2,1,1,1,0,23,33,69.7,2,23,1,0,0
2021,90,0,0,0,0,0,0,0,0,37,2,1,1,0,0,13,23,56.5,0,16,0,0,0
2021,78,1,1,0,0,2,1,0,0,30,0,0,0,3,2,16,22,72.7,2,14,3,0,0
2021,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,66.7,0,3,0,0,0
2021,45,0,0,0,0,0,0,0,0,13,0,0,0,1,0,2,8,25.0,0,8,0,2,1
2021,90,0,0,0,0,0,0,1,0,23,0,0,0,1,0,13,20,65.0,4,16,2,1,0
2021,45,0,1,0,0,1,0,0,0,18,0,0,0,1,1,8,10,80.0,1,11,0,1,1
2021,45,0,0,0,0,0,0,0,0,22,1,0,0,0,0,5,15,33.3,0,8,0,2,2
2021,90,0,0,0,0,1,0,0,0,35,1,3,0,1,1,12,24,50.0,1,11,0,0,0
2021,90,0,0,0,0,1,0,0,0,38,2,1,0,0,0,17,26,65.4,3,14,1,0,0
2021,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,14,32,43.8,0,14,0,0,0
2021,16,0,0,0,0,0,0,0,0,10,1,0,0,0,0,3,5,60.0,0,5,0,0,0
2021,90,0,1,0,0,0,0,0,0,71,1,2,0,1,1,51,65,78.5,5,44,0,0,0
2021,90,0,0,0,0,0,0,0,0,52,0,3,2,0,0,30,40,75.0,2,28,0,0,0
2021,90,0,0,0,0,0,0,0,0,60,1,0,2,0,0,38,49,77.6,5,36,2,3,2
2021,90,0,0,0,0,3,2,0,0,35,0,0,2,2,0,18,26,69.2,0,24,1,2,1
2021,90,0,0,0,0,1,0,0,0,54,2,1,3,3,0,30,40,75.0,3,37,2,6,5
2021,90,0,0,0,0,0,0,0,0,34,1,1,1,2,0,19,28,67.9,1,16,0,0,0
2021,74,0,0,0,0,0,0,0,0,36,1,1,0,0,0,18,20,90.0,2,28,1,4,2
2021,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,5,80.0,1,4,0,2,0
2021,90,0,0,0,0,2,0,0,0,51,3,4,0,3,0,33,39,84.6,2,28,0,2,2
2021,90,0,0,0,0,0,0,0,0,65,2,2,1,1,0,45,58,77.6,6,42,4,3,3
2021,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,28,53.6,0,16,0,0,0
2021,85,1,0,0,0,2,1,0,0,57,3,1,2,1,0,34,46,73.9,3,34,0,3,2
2021,80,0,0,0,0,0,0,0,0,65,1,0,0,5,0,50,59,84.7,8,50,3,2,1
2021,90,0,0,0,0,1,0,0,0,97,3,1,0,6,0,66,87,75.9,5,58,7,4,2
2021,88,0,0,0,0,0,0,0,0,59,2,1,3,2,1,44,49,89.8,3,35,1,1,1
2021,62,0,0,0,0,2,0,0,0,44,0,0,1,3,0,29,36,80.6,6,30,4,5,2
2021,90,0,0,0,0,0,0,0,0,73,5,3,2,0,0,49,58,84.5,3,43,2,0,0
2021,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,1,0,0,0
2021,90,1,0,0,0,4,3,0,0,26,0,0,1,1,0,15,19,78.9,1,13,1,0,0
2021,28,0,0,0,0,0,0,0,0,22,0,0,0,0,0,15,21,71.4,0,13,0,2,2
2021,10,0,0,0,0,1,1,0,0,5,1,0,0,0,0,2,2,100.0,0,1,0,0,0
2021,90,0,0,0,0,3,1,0,0,73,2,1,1,2,0,51,66,77.3,9,51,0,1,0
2021,90,0,0,0,0,0,0,0,0,51,0,0,0,0,0,30,48,62.5,0,33,0,0,0
2021,90,0,0,0,0,0,0,0,0,81,0,2,0,0,0,62,69,89.9,3,51,2,0,0
2021,90,0,1,0,0,2,1,0,0,44,0,0,0,4,1,27,35,77.1,2,31,7,8,5
2021,90,0,0,0,0,0,0,0,0,92,5,4,0,0,0,66,80,82.5,5,57,0,0,0
2021,90,0,0,0,0,1,1,0,0,68,3,2,2,2,0,34,53,64.2,4,31,1,1,0
2021,61,1,0,0,0,4,1,0,0,36,1,0,0,4,0,19,24,79.2,4,27,2,7,5
2021,90,0,0,0,0,0,0,0,0,29,0,1,0,0,0,18,29,62.1,0,19,0,0,0
2021,29,0,0,0,0,1,1,0,0,18,2,1,0,2,1,8,12,66.7,4,10,1,1,1
2021,66,0,0,0,0,1,0,0,0,43,0,1,0,2,0,29,35,82.9,3,28,2,1,1
2021,90,1,0,0,0,1,1,0,0,53,0,1,0,0,0,37,41,90.2,4,31,1,0,0
2021,90,0,1,0,0,2,1,0,0,60,3,2,1,10,2,33,47,70.2,7,32,4,4,2
2021,24,0,0,0,0,0,0,0,0,8,0,0,0,3,1,4,5,80.0,2,6,1,1,1
2021,90,0,0,0,0,0,0,0,0,53,4,1,1,1,0,36,43,83.7,3,23,1,2,1
2021,78,1,0,0,0,6,1,0,0,41,1,2,0,4,0,22,28,78.6,1,23,0,0,0
2021,90,0,1,0,0,1,0,0,0,58,2,2,0,2,1,32,46,69.6,0,25,1,1,0
2021,12,0,0,0,0,1,0,0,0,8,0,0,0,0,0,5,5,100.0,1,6,0,1,0
2021,90,0,0,0,0,0,0,0,0,64,0,1,2,1,0,51,55,92.7,10,39,2,1,1
2021,90,0,1,0,0,5,4,0,0,42,4,0,0,8,1,22,28,78.6,4,29,6,3,0
2021,82,0,0,0,0,0,0,1,0,91,5,1,2,0,0,63,78,80.8,1,56,0,1,0
2021,68,0,0,0,0,0,0,0,0,45,2,1,2,0,0,26,37,70.3,1,22,1,0,0
2021,34,0,0,0,0,1,1,0,0,15,0,0,1,1,0,4,7,57.1,0,10,1,1,1
2021,90,0,0,0,0,0,0,0,0,42,0,0,0,0,0,34,36,94.4,0,24,0,0,0
2021,56,0,0,0,0,1,0,0,0,34,3,0,1,2,0,18,23,78.3,3,20,3,2,2
2021,90,0,1,0,0,0,0,0,0,68,6,0,4,1,1,44,54,81.5,5,31,0,1,1
2021,90,0,0,0,0,0,0,0,0,100,3,4,2,0,0,72,85,84.7,2,60,1,0,0
2021,90,0,0,0,0,0,0,0,0,73,2,0,2,1,0,48,64,75.0,4,37,1,0,0
2021,90,0,0,0,0,0,0,0,0,57,2,0,0,3,0,40,46,87.0,6,27,4,2,0
2021,90,1,0,0,0,3,2,0,0,21,2,0,0,1,1,9,11,81.8,0,4,1,1,1
2021,90,0,0,0,0,2,0,1,0,38,1,0,2,4,0,17,26,65.4,1,23,3,7,6
2021,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,100.0,0,3,0,0,0
2021,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,15,73.3,1,10,1,1,1
2021,90,0,0,0,0,1,0,0,0,54,4,0,0,2,0,33,42,78.6,5,25,2,1,1
2021,19,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,100.0,0,2,0,0,0
2021,90,0,0,0,0,1,0,0,0,31,0,0,1,1,0,18,20,90.0,1,23,5,1,0
2021,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,23,33,69.7,0,15,0,0,0
2021,90,0,0,0,0,1,0,0,0,55,5,5,0,3,0,34,39,87.2,5,40,3,7,7
2021,90,0,0,0,0,0,0,0,0,58,3,4,3,0,0,27,39,69.2,2,32,5,3,3
2021,71,0,0,0,0,0,0,0,0,26,0,1,2,0,0,13,18,72.2,1,18,0,2,0
2021,67,0,0,0,0,0,0,0,0,34,0,1,1,2,0,23,28,82.1,3,18,0,1,1
2021,90,0,0,0,0,2,1,0,0,36,2,1,1,0,0,18,26,69.2,0,25,1,6,4
2021,90,0,0,0,0,0,0,0,0,61,2,2,0,0,0,39,50,78.0,2,38,1,1,1
2021,23,0,0,0,0,0,0,0,0,18,0,0,0,2,0,14,18,77.8,0,15,1,1,1
2021,90,0,0,0,0,1,0,0,0,40,2,1,0,0,0,23,34,67.6,1,24,0,0,0
2021,82,0,0,0,0,0,0,0,0,34,2,0,1,0,0,22,28,78.6,2,26,1,2,2
2021,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,12,75.0,0,11,0,0,0
2021,90,0,0,0,0,1,0,0,0,45,1,3,0,0,0,26,29,89.7,1,25,0,0,0
2021,90,0,0,0,0,0,0,0,0,72,0,1,0,0,0,63,71,88.7,2,45,0,0,0
2021,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,26,30,86.7,0,14,0,0,0
2021,90,0,0,0,0,0,0,0,0,45,0,1,0,3,0,32,39,82.1,1,25,1,3,1
2021,90,0,0,0,0,0,0,0,0,116,2,1,1,0,0,107,109,98.2,4,95,0,0,0
2021,90,0,0,0,0,1,0,0,0,112,1,4,1,3,1,84,100,84.0,10,75,6,1,1
2021,90,1,1,1,1,4,1,0,0,78,6,0,1,5,2,48,59,81.4,10,48,3,4,2
2021,90,1,0,0,0,4,3,0,0,46,0,1,0,3,1,29,35,82.9,0,36,6,2,2
2021,90,0,0,0,0,1,0,0,0,65,2,0,1,4,0,48,59,81.4,8,39,2,4,3
2021,90,0,0,0,0,1,0,0,0,122,3,4,0,4,0,103,111,92.8,6,87,2,1,0
2021,90,0,0,0,0,2,0,0,0,105,0,0,1,1,0,93,99,93.9,5,80,0,0,0
2021,90,0,0,0,0,1,0,0,0,127,3,1,0,1,0,105,119,88.2,10,90,1,4,3
2021,90,0,0,0,0,0,0,0,0,83,8,0,2,1,0,52,65,80.0,4,45,2,1,0
2021,90,0,1,0,0,0,0,0,0,72,0,2,0,3,1,57,65,87.7,9,31,1,0,0
2021,61,0,0,0,0,2,1,0,0,33,0,0,2,2,0,18,22,81.8,0,20,1,2,0
2021,45,0,1,0,0,0,0,0,0,45,1,0,0,9,2,33,43,76.7,7,28,0,0,0
2021,90,0,0,0,0,0,0,0,0,30,0,0,0,1,1,22,28,78.6,0,12,0,0,0
2021,45,0,0,0,0,0,0,0,0,27,0,1,1,0,0,20,21,95.2,1,13,1,0,0
2021,45,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,13,61.5,0,10,0,0,0
2021,90,0,0,0,0,1,1,0,0,92,0,3,0,2,0,69,81,85.2,2,54,0,0,0
2021,29,0,1,0,0,0,0,0,0,20,0,0,0,2,1,15,17,88.2,2,11,1,0,0
2021,45,1,0,0,0,4,1,0,0,24,0,0,1,3,1,16,17,94.1,1,15,5,4,3
2021,90,1,0,0,0,5,1,0,0,45,1,0,1,3,0,28,35,80.0,1,26,2,3,2
2021,90,1,0,0,0,2,2,0,0,116,0,1,3,3,0,91,104,87.5,8,73,2,2,1
2021,90,0,0,0,0,1,0,0,0,90,2,1,2,0,0,71,79,89.9,5,61,1,0,0
2021,90,0,0,0,0,0,0,0,0,83,0,1,2,0,0,69,77,89.6,1,42,0,0,0
2021,90,0,0,0,0,1,1,0,0,76,0,1,0,5,0,60,75,80.0,6,31,0,0,0
2021,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,27,32,84.4,1,21,0,0,0
2021,90,0,0,0,0,0,0,0,0,63,0,0,3,2,0,41,55,74.5,6,22,6,0,0
2021,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,4,100.0,0,4,1,0,0
2021,90,0,1,0,0,2,1,0,0,58,2,2,0,2,1,47,50,94.0,2,30,3,0,0
2021,90,0,0,0,0,1,0,0,0,52,2,2,5,2,0,29,42,69.0,3,23,2,1,1
2021,75,0,0,0,0,5,0,0,0,34,1,2,0,9,0,20,23,87.0,2,22,6,2,2
2021,15,0,0,0,0,1,1,0,0,9,0,1,0,1,0,6,7,85.7,0,5,0,0,0
2021,74,0,0,0,0,3,1,0,0,38,1,1,0,1,0,16,27,59.3,2,16,0,3,0
2021,16,0,0,0,0,2,1,0,0,15,0,1,1,3,0,7,9,77.8,1,6,0,0,0
2021,90,0,0,0,0,3,0,0,0,36,2,0,0,6,0,15,25,60.0,2,15,1,4,3
2021,90,1,0,0,0,1,1,0,0,48,2,2,1,0,0,26,34,76.5,2,16,0,1,1
2021,84,0,0,0,0,0,0,0,0,38,2,0,0,4,0,21,35,60.0,2,16,2,0,0
2021,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,15,25,60.0,0,13,0,0,0
2021,90,0,0,0,0,0,0,0,0,82,2,0,0,2,0,62,75,82.7,3,48,1,3,1
2021,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,21,28,75.0,0,21,0,0,0
2021,90,0,0,0,0,1,1,0,0,94,3,0,0,2,0,77,83,92.8,9,68,2,2,1
2021,18,0,0,0,0,0,0,0,0,9,0,0,0,1,0,8,9,88.9,2,8,1,0,0
2021,90,0,0,0,0,0,0,0,0,86,1,0,1,0,0,73,78,93.6,1,63,0,0,0
2021,90,1,0,0,0,1,1,0,0,46,0,1,0,2,1,41,42,97.6,5,40,1,0,0
2021,80,0,1,0,0,0,0,0,0,93,1,0,0,4,2,81,91,89.0,12,66,1,2,1
2021,90,1,0,0,0,1,1,0,0,75,1,0,0,1,0,67,70,95.7,4,53,0,0,0
2021,90,1,1,0,0,3,2,0,0,54,0,0,0,3,1,41,46,89.1,6,37,6,3,2
2021,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,75.0,0,2,0,1,0
2021,67,0,0,0,0,0,0,1,0,67,1,1,0,0,0,49,60,81.7,10,46,1,1,1
2021,72,0,0,0,0,0,0,0,0,32,0,1,0,0,0,23,29,79.3,1,22,1,3,2
2021,90,0,0,0,0,5,1,0,0,52,1,0,0,6,1,28,38,73.7,1,36,3,5,2
2021,23,0,0,0,0,0,0,0,0,16,2,2,1,0,0,7,10,70.0,0,7,0,1,0
2021,90,0,0,0,0,1,0,0,0,42,1,0,0,3,0,19,32,59.4,1,22,8,3,1
2021,90,0,0,0,0,0,0,0,0,52,0,0,0,1,0,37,43,86.0,2,24,0,0,0
2021,70,0,0,0,0,1,1,0,0,27,0,1,0,0,0,15,19,78.9,0,18,0,4,1
2021,90,0,0,0,0,1,0,0,0,62,1,4,0,1,0,40,51,78.4,4,30,2,1,0
2021,29,0,0,0,0,0,0,0,0,10,1,0,0,0,0,5,8,62.5,0,2,0,1,0
2021,90,0,0,0,0,0,0,1,0,73,2,2,1,1,0,61,69,88.4,4,42,0,0,0
2021,90,0,0,0,0,4,1,0,0,44,3,0,2,2,0,27,28,96.4,2,15,1,1,0
2021,90,0,0,0,0,0,0,0,0,56,5,1,0,3,0,37,49,75.5,4,29,7,2,2
2021,78,0,0,0,0,0,0,0,0,42,0,2,0,5,0,28,36,77.8,1,18,1,2,2
2021,20,0,0,0,0,1,1,0,0,12,1,1,0,0,0,5,9,55.6,1,8,0,1,0
2021,90,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,16,81.3,0,6,0,0,0
2021,61,0,0,0,0,1,0,0,0,31,1,2,2,0,0,18,22,81.8,4,14,0,0,0
2021,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,14,92.9,0,7,0,0,0
2021,90,0,0,0,0,0,0,0,0,52,4,0,1,0,0,34,43,79.1,0,26,0,0,0
2021,68,1,0,0,0,3,1,0,0,48,0,1,0,6,0,31,36,86.1,6,33,4,7,3
2021,90,0,0,0,0,1,0,1,0,107,0,2,0,0,0,81,101,80.2,7,79,0,0,0
2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2021,90,0,0,0,0,1,0,0,0,47,4,1,0,1,0,30,39,76.9,1,28,2,1,1
2021,89,0,1,0,0,2,0,1,0,78,1,0,2,5,1,50,70,71.4,5,47,3,4,2
2021,90,1,0,0,0,2,1,1,0,25,0,0,0,1,0,12,17,70.6,0,15,3,2,1
2021,90,0,0,0,0,0,0,0,0,102,2,1,0,1,0,77,90,85.6,3,61,0,1,1
2021,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,21,24,87.5,0,10,0,0,0
2021,22,0,0,0,0,1,0,0,0,16,0,0,1,1,0,9,10,90.0,0,12,0,1,1
2021,90,0,0,0,0,2,1,0,0,85,1,0,1,4,1,52,77,67.5,6,50,3,3,3
2021,68,0,0,0,0,0,0,0,0,65,3,0,1,2,0,54,56,96.4,3,48,2,0,0
2021,90,0,0,0,0,0,0,0,0,119,3,1,1,0,0,96,108,88.9,10,89,0,2,2
2021,22,0,0,0,0,0,0,0,0,21,2,0,0,1,0,15,17,88.2,2,11,0,1,1
2021,90,0,0,0,0,1,1,0,0,92,2,1,0,1,0,71,84,84.5,5,62,1,1,1
2021,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,14,28,50.0,0,10,0,0,0
2021,45,0,0,0,0,0,0,0,0,27,1,1,0,0,0,17,22,77.3,1,8,0,1,1
2021,90,0,0,0,0,0,0,0,0,43,6,2,1,1,0,23,29,79.3,1,16,2,1,0
2021,90,0,0,0,0,0,0,0,0,50,2,0,1,1,0,29,40,72.5,2,21,0,1,0
2021,90,0,0,0,0,0,0,0,0,30,1,0,0,1,0,11,20,55.0,0,9,0,0,0
2021,90,0,0,0,0,0,0,0,0,43,0,0,2,1,0,23,38,60.5,7,22,3,2,2
2021,62,0,1,0,0,0,0,0,0,36,0,1,1,2,2,20,30,66.7,4,15,2,2,1
2021,90,0,0,0,0,0,0,0,0,35,1,2,1,0,0,16,26,61.5,0,13,0,2,1
2021,45,0,0,0,0,0,0,1,0,20,1,1,4,0,0,6,12,50.0,0,8,3,2,1
2021,80,0,0,0,0,0,0,0,0,24,2,0,2,0,0,10,14,71.4,0,7,0,0,0
2021,90,1,0,0,0,3,1,0,0,39,0,1,1,1,0,11,22,50.0,2,12,1,0,0
2021,28,0,0,0,0,0,0,0,0,20,1,0,1,0,0,7,16,43.8,1,4,0,0,0
2021,10,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,2,100.0,0,1,0,0,0
2021,90,0,0,0,0,0,0,0,0,35,1,1,2,1,0,21,25,84.0,3,20,1,2,2
2021,90,0,0,0,0,4,2,1,0,50,2,2,1,4,0,23,30,76.7,5,26,1,2,2
2021,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,28,31,90.3,1,21,0,0,0
2021,90,0,0,0,0,2,0,0,0,57,0,0,0,2,0,32,45,71.1,4,36,2,4,2
2021,46,0,0,0,0,0,0,0,0,59,0,2,0,2,0,51,57,89.5,8,45,4,1,1
2021,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,75.0,0,3,0,2,0
2021,90,0,0,0,0,0,0,0,0,92,2,0,0,2,0,81,88,92.0,6,78,3,2,2
2021,90,0,0,0,0,0,0,1,0,117,5,1,1,3,0,101,111,91.0,19,78,2,0,0
2021,74,0,0,0,0,0,0,0,0,64,2,0,0,2,0,39,57,68.4,1,38,1,2,1
2021,90,0,0,0,0,0,0,0,0,73,0,0,0,2,0,48,67,71.6,7,45,5,2,1
2021,90,0,0,0,0,2,0,0,0,23,0,0,0,0,0,16,16,100.0,2,15,2,0,0
2021,90,0,0,0,0,0,0,0,0,96,1,0,2,0,0,79,89,88.8,8,77,1,0,0
2021,44,0,0,0,0,2,0,0,0,44,3,0,1,0,0,27,34,79.4,4,24,2,2,1
2021,90,0,0,0,0,1,0,0,0,75,0,0,1,4,0,46,68,67.6,6,45,3,2,1
2021,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,100.0,0,1,0,0,0
2021,90,0,0,0,0,1,0,0,0,52,0,0,0,2,0,29,41,70.7,2,25,0,0,0
2021,71,0,0,0,0,0,0,1,0,33,0,0,1,1,1,18,30,60.0,3,17,5,0,0
2021,90,1,1,0,0,2,1,0,0,28,0,0,1,3,2,5,12,41.7,1,10,2,2,1
2021,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,12,25,48.0,0,7,0,0,0
2021,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0
2021,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,100.0,0,2,0,0,0
2021,90,0,0,0,0,0,0,0,0,38,1,0,0,1,0,22,30,73.3,0,13,1,0,0
2021,90,0,0,0,0,1,1,0,0,55,1,2,0,0,0,32,40,80.0,0,22,0,2,2
2021,90,0,0,0,0,0,0,0,0,49,3,1,2,0,0,28,35,80.0,2,12,1,2,1
2021,90,0,0,0,0,0,0,0,0,41,2,1,1,0,0,19,31,61.3,1,11,0,0,0
2021,87,1,1,0,0,1,1,0,0,31,2,1,1,2,1,11,21,52.4,0,18,3,3,0
2021,89,0,0,0,0,0,0,0,0,28,2,0,0,1,0,10,15,66.7,1,14,1,2,1
2021,90,0,0,0,0,0,0,0,0,40,0,0,1,0,0,17,27,63.0,0,10,0,0,0
2021,90,0,0,0,0,0,0,0,0,76,3,0,2,0,0,54,62,87.1,2,50,0,0,0
2021,90,2,0,0,0,5,3,0,0,34,2,0,2,3,1,14,19,73.7,3,22,2,0,0
2021,90,0,1,0,0,1,0,0,0,75,1,0,0,6,1,53,63,84.1,9,59,4,6,2
2021,90,0,0,0,0,1,0,0,0,56,0,0,1,2,0,44,48,91.7,5,44,0,0,0
2021,72,0,1,0,0,0,0,1,0,49,3,0,3,3,1,39,41,95.1,4,29,1,0,0
2021,18,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,13,92.3,1,11,0,0,0
2021,73,0,0,0,0,2,0,0,0,37,0,2,1,5,2,24,24,100.0,1,27,2,6,2
2021,17,0,0,0,0,0,0,0,0,16,1,1,0,1,1,15,15,100.0,0,13,0,0,0
2021,90,0,0,0,0,1,0,1,0,76,1,0,0,5,0,57,68,83.8,9,58,2,0,0
2021,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,100.0,0,3,1,0,0
2021,90,0,1,0,0,0,0,0,0,64,2,1,0,1,1,47,60,78.3,11,47,1,1,1
2021,90,0,1,0,0,2,1,0,0,60,1,1,0,4,1,48,54,88.9,7,42,1,0,0
2021,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,21,25,84.0,0,18,0,0,0
2021,80,2,0,0,0,6,2,0,0,41,0,0,0,3,0,23,30,76.7,3,39,3,5,4
2021,90,0,0,0,0,0,0,0,0,52,2,0,1,0,0,46,48,95.8,2,27,0,0,0
2021,29,0,0,0,0,0,0,0,0,17,0,0,0,1,0,14,15,93.3,1,7,0,1,0
2021,90,1,0,0,0,1,1,1,0,71,2,0,2,2,0,49,57,86.0,5,40,2,4,2
2021,11,0,0,0,0,0,0,0,0,14,0,1,0,2,0,12,14,85.7,0,9,0,0,0
2021,90,0,1,0,0,1,0,0,0,48,2,2,3,1,1,25,37,67.6,1,15,1,0,0
2021,45,0,0,0,0,2,0,0,0,43,0,0,1,0,0,31,37,83.8,3,25,1,1,1
2021,45,0,0,0,0,0,0,0,0,18,2,0,0,2,0,11,13,84.6,1,7,0,0,0
2021,61,0,0,0,0,2,1,0,0,25,1,1,0,1,0,11,16,68.8,2,13,3,3,3
2021,90,0,0,0,0,1,0,0,0,86,1,0,1,0,0,62,71,87.3,4,46,1,0,0
2021,33,0,0,0,0,1,1,0,1,20,0,0,1,3,0,15,18,83.3,2,11,1,0,0
2021,90,0,0,0,0,1,1,0,0,71,1,0,3,5,0,47,57,82.5,3,40,5,3,2
2021,79,0,0,0,0,0,0,1,0,66,2,0,0,0,0,55,60,91.7,5,44,1,1,1
2021,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,16,25,64.0,0,11,0,0,0
2021,90,0,0,0,0,0,0,0,0,71,2,0,4,1,1,56,61,91.8,7,31,1,1,0
2021,63,0,0,0,0,1,1,0,0,15,0,0,0,3,1,7,12,58.3,1,10,1,0,0
2021,90,0,0,0,0,1,0,0,0,53,3,1,2,2,0,32,43,74.4,2,28,0,1,1
2021,10,0,0,0,0,1,0,0,0,7,1,0,0,0,0,5,6,83.3,0,7,1,1,1
2021,80,0,0,0,0,0,0,0,0,28,0,1,0,0,0,13,20,65.0,2,12,0,2,1
2021,81,0,0,0,0,1,1,0,0,24,1,0,1,3,0,10,15,66.7,3,10,3,3,2
2021,90,0,0,0,0,0,0,0,0,66,2,0,1,1,0,39,56,69.6,5,33,0,0,0
2021,9,0,0,0,0,1,1,0,0,6,1,0,1,1,0,3,3,100.0,1,3,0,0,0
2021,90,0,0,0,0,1,0,1,0,66,2,2,0,0,0,43,52,82.7,3,34,1,0,0
2021,90,0,0,0,0,0,0,0,0,34,1,0,0,0,0,19,32,59.4,0,18,0,0,0
2021,27,0,0,0,0,1,0,0,0,12,0,0,0,1,0,4,6,66.7,2,9,0,4,2
2021,90,1,0,1,1,2,0,1,0,46,1,0,0,4,0,24,41,58.5,3,25,2,1,1
2021,90,0,0,0,0,1,0,0,0,68,3,2,2,3,0,37,60,61.7,7,35,9,4,3
2021,90,0,0,0,0,0,0,0,0,55,1,3,0,2,0,33,47,70.2,2,27,4,2,2
2021,90,0,0,0,0,1,0,1,0,62,5,1,3,2,0,35,40,87.5,4,26,1,2,2
2021,90,0,0,0,0,0,0,1,0,30,0,0,0,0,0,16,28,57.1,0,15,0,0,0
2021,90,0,0,0,0,0,0,0,0,33,1,0,0,1,0,13,24,54.2,0,14,2,1,1
